epoch,train_loss,valid_loss,accuracy,time
0,0.6135677099227905,0.5787729024887085,0.8546704053878784,01:27
1,0.650855541229248,0.6392017602920532,0.8444896936416626,01:26
2,0.716905951499939,0.9339923858642578,0.7635530829429626,01:26
3,0.7925224304199219,0.7093898057937622,0.8063120245933533,01:25
4,0.8267788290977478,0.8620659708976746,0.7307202816009521,01:25
5,0.8583720326423645,0.6615703105926514,0.8014761805534363,01:26
6,0.8452162146568298,1.6303249597549438,0.662509560585022,01:26
7,0.8213291764259338,0.6160358786582947,0.8129295110702515,01:25
8,0.8539975881576538,0.7078077793121338,0.7767879962921143,01:26
9,0.7861416339874268,0.666044294834137,0.8073301315307617,01:26
10,0.7635013461112976,0.7097862958908081,0.7961313128471375,01:26
11,0.7266398668289185,0.6638949513435364,0.81674724817276,01:27
12,0.6804444789886475,0.6415343284606934,0.8180198669433594,01:27
13,0.6777089238166809,0.5866944789886475,0.838381290435791,01:27
14,0.6349908709526062,0.5737839341163635,0.8353270292282104,01:28
15,0.6076400279998779,0.5545879602432251,0.8475438952445984,01:28
16,0.5976691842079163,0.5612502098083496,0.8488165140151978,01:27
17,0.5983747243881226,0.5583879947662354,0.8500890731811523,01:27
18,0.5982025265693665,0.5684784650802612,0.8488165140151978,01:26
19,0.5789620280265808,0.5705074071884155,0.8480529189109802,01:26
