epoch,train_loss,valid_loss,accuracy,time
0,2.14099383354187,2.056239604949951,0.26138967275619507,01:24
1,1.9799531698226929,1.9015518426895142,0.32501909136772156,01:23
2,1.9033803939819336,2.3465633392333984,0.25273606181144714,01:24
3,1.859223484992981,1.8332855701446533,0.3733774423599243,01:27
4,1.7644561529159546,1.821689248085022,0.3845762312412262,01:25
5,1.6470214128494263,1.5946178436279297,0.44616949558258057,01:25
6,1.550807237625122,1.8893775939941406,0.3698141872882843,01:25
7,1.4535287618637085,1.3968955278396606,0.511071503162384,01:25
8,1.3629279136657715,2.0218005180358887,0.39017561078071594,01:25
9,1.3063384294509888,1.2815252542495728,0.5589208602905273,01:24
10,1.2015459537506104,1.357838749885559,0.5222703218460083,01:25
11,1.1366738080978394,1.0928659439086914,0.6217867136001587,01:24
12,1.0883511304855347,1.1720662117004395,0.5925171971321106,01:25
13,1.0139479637145996,1.038149356842041,0.6462203860282898,01:24
14,0.955870509147644,1.02611243724823,0.6477475166320801,01:24
15,0.9336743950843811,0.9629793167114258,0.6668363213539124,01:24
16,0.8900372982025146,0.9499385356903076,0.6790531873703003,01:24
17,0.877250611782074,0.9361263513565063,0.6838890314102173,01:23
18,0.856700599193573,0.9315279126167297,0.6854161620140076,01:23
19,0.8409978747367859,0.9292740225791931,0.684907078742981,01:23
