epoch,train_loss,valid_loss,accuracy,time
0,2.1554713249206543,2.8620095252990723,0.16492746770381927,01:26
1,2.087904930114746,2.080596446990967,0.2585899829864502,01:24
2,1.9823229312896729,2.3886618614196777,0.1784168928861618,01:24
3,1.9543894529342651,2.0232608318328857,0.25808092951774597,01:24
4,2.0703470706939697,4.0443925857543945,0.11631458252668381,01:24
5,2.025907516479492,1.8540760278701782,0.31025707721710205,01:24
6,1.9326223134994507,3.26348614692688,0.11096971482038498,01:24
7,1.8631484508514404,1.79685640335083,0.34130820631980896,01:24
8,1.7736759185791016,2.79647159576416,0.22957494854927063,01:24
9,1.7334187030792236,1.5978384017944336,0.4258081018924713,01:24
10,1.6668128967285156,1.7344975471496582,0.37363195419311523,01:24
11,1.587222695350647,1.5114799737930298,0.45914989709854126,01:23
12,1.5404847860336304,1.540565848350525,0.4286077916622162,01:24
13,1.4734290838241577,1.3865668773651123,0.5029269456863403,01:23
14,1.7515877485275269,1.5655410289764404,0.42657163739204407,01:24
15,1.5228368043899536,1.4141680002212524,0.47849324345588684,01:23
16,1.447922945022583,1.3126435279846191,0.5153983235359192,01:24
17,1.3605399131774902,1.2475765943527222,0.5436497926712036,01:24
18,1.3330703973770142,1.2413544654846191,0.5428862571716309,01:23
19,1.3241264820098877,1.2484685182571411,0.5380504131317139,01:23
