epoch,train_loss,valid_loss,accuracy,time
0,2.199272871017456,2.0856242179870605,0.23364724218845367,01:29
1,1.994847297668457,1.9265155792236328,0.31509289145469666,01:27
2,1.9252136945724487,2.0561418533325195,0.2832781970500946,01:26
3,1.8477873802185059,1.7434107065200806,0.3830491304397583,01:26
4,1.7472535371780396,3.304645538330078,0.21074064075946808,01:26
5,1.6754214763641357,1.5112624168395996,0.4728938639163971,01:26
6,1.6158013343811035,2.195711135864258,0.343598872423172,01:26
7,1.5380973815917969,1.395742654800415,0.508780837059021,01:25
8,1.42693293094635,1.8634005784988403,0.41180962324142456,01:25
9,1.3654446601867676,1.2618557214736938,0.555103063583374,01:25
10,1.2783150672912598,1.2680753469467163,0.564774751663208,01:25
11,1.2055052518844604,1.1386710405349731,0.6004072427749634,01:25
12,1.1406407356262207,1.1628258228302002,0.6034614443778992,01:25
13,1.0631119012832642,1.079620122909546,0.6248409152030945,01:25
14,1.0481023788452148,1.1277862787246704,0.608806312084198,01:25
15,1.01019287109375,1.0161776542663574,0.6500381827354431,01:25
16,0.9634842872619629,1.0050724744796753,0.6586917638778687,01:25
17,0.942847728729248,0.9917258620262146,0.6609824299812317,01:24
18,0.9369310140609741,0.9893985986709595,0.6620005369186401,01:25
19,0.9017952680587769,0.991653561592102,0.662509560585022,01:25
