epoch,train_loss,valid_loss,accuracy,time
0,2.0414814949035645,2.4247872829437256,0.24611860513687134,01:23
1,1.9934645891189575,1.9190471172332764,0.33138203620910645,01:23
2,1.898654818534851,2.037099838256836,0.26902520656585693,01:23
3,1.801679253578186,1.7660804986953735,0.38203105330467224,01:23
4,1.677822232246399,2.2779123783111572,0.2540086507797241,01:23
5,1.5581530332565308,1.3104172945022583,0.5291422605514526,01:23
6,1.436352014541626,2.64772629737854,0.2257571965456009,01:23
7,1.3044593334197998,1.187023401260376,0.5734283328056335,01:23
8,1.1998273134231567,1.8117315769195557,0.4433698058128357,01:27
9,1.0974215269088745,0.9738368988037109,0.6668363213539124,01:26
10,1.0417284965515137,1.0964053869247437,0.6197505593299866,01:28
11,0.9350439310073853,0.8297773003578186,0.7261389493942261,01:25
12,0.8694215416908264,0.8986018896102905,0.6958513855934143,01:25
13,0.8053953051567078,0.7143064141273499,0.7635530829429626,01:23
14,0.7503682374954224,0.8107410669326782,0.7314838171005249,01:24
15,0.6973913311958313,0.638899564743042,0.7854415774345398,01:24
16,0.6350871324539185,0.6282025575637817,0.7918045520782471,01:23
17,0.6120883226394653,0.6215712428092957,0.8007126450538635,01:24
18,0.5854920744895935,0.6155749559402466,0.8004581332206726,01:25
19,0.5643215775489807,0.6200845241546631,0.7979129552841187,01:24
