epoch,train_loss,valid_loss,accuracy,top_3_accuracy,top_2_accuracy,time
0,2.080867290496826,1.904884934425354,0.3224739134311676,0.6434206962585449,0.5125986337661743,01:35
1,1.9689502716064453,1.8194230794906616,0.35607025027275085,0.6805803179740906,0.5573937296867371,01:35
2,1.9224059581756592,2.030064582824707,0.32323747873306274,0.6569101810455322,0.4993637204170227,01:35
3,1.8935197591781616,1.6736071109771729,0.4286077916622162,0.7345380783081055,0.6194960474967957,01:35
4,1.8373489379882812,1.8863807916641235,0.3990837335586548,0.7157037258148193,0.5841180682182312,01:35
5,1.8181973695755005,1.5038803815841675,0.4726393520832062,0.7828963994979858,0.6770170331001282,01:35
6,1.7631980180740356,2.0249056816101074,0.3171290457248688,0.6945787668228149,0.5339781045913696,01:35
7,1.7051739692687988,1.3948359489440918,0.5156528353691101,0.8159837126731873,0.7149401903152466,01:35
8,1.642231822013855,1.6446903944015503,0.45584118366241455,0.7594807744026184,0.6553830504417419,01:35
9,1.6075531244277954,1.345293641090393,0.5441588163375854,0.828709602355957,0.7358106374740601,01:35
10,1.5184316635131836,1.951127529144287,0.3535250723361969,0.7426826357841492,0.5805548429489136,01:35
11,1.4878108501434326,1.1395859718322754,0.6011707782745361,0.8724866509437561,0.7928225994110107,01:35
12,1.4006837606430054,1.5115060806274414,0.5064902305603027,0.7790786623954773,0.6752354502677917,01:35
13,1.3730356693267822,1.1326583623886108,0.6093153357505798,0.8773224949836731,0.8035123348236084,01:35
14,1.298543930053711,2.006589889526367,0.4319165050983429,0.7500636577606201,0.6317129135131836,01:35
15,1.2854493856430054,0.9116997718811035,0.6973784565925598,0.9116823673248291,0.8539068698883057,01:35
16,1.2406136989593506,1.5762062072753906,0.45405957102775574,0.7548994421958923,0.6197505593299866,01:36
17,1.204058051109314,0.989584743976593,0.6696360111236572,0.8915754556655884,0.8284550905227661,01:35
18,1.1907588243484497,1.0466713905334473,0.645456850528717,0.8864850997924805,0.8136930465698242,01:35
19,1.1199719905853271,0.9819552302360535,0.6780351400375366,0.8877577185630798,0.8223466277122498,01:35
20,1.0986833572387695,1.1729811429977417,0.615932822227478,0.8635784983634949,0.780096709728241,01:35
21,1.0828827619552612,0.7605946063995361,0.750572681427002,0.9190633893013,0.8712140321731567,01:35
22,1.0369781255722046,1.0456398725509644,0.6533468961715698,0.90481036901474,0.828709602355957,01:35
23,0.9983898401260376,0.6843453049659729,0.77271568775177,0.9310256838798523,0.8859760761260986,01:35
24,0.9711488485336304,1.1785259246826172,0.645711362361908,0.899974524974823,0.836090624332428,01:35
25,0.9248765707015991,0.7608890533447266,0.7587172389030457,0.9208449721336365,0.870450496673584,01:34
26,0.905628502368927,0.8652097582817078,0.7218121886253357,0.9111733436584473,0.8556884527206421,01:33
27,0.9133784174919128,0.6775930523872375,0.7788241505622864,0.9368796348571777,0.8938661217689514,01:34
28,0.8869867324829102,0.9794870018959045,0.6877067685127258,0.8829218745231628,0.8271824717521667,01:34
29,0.8700555562973022,0.6679825782775879,0.77984219789505,0.9310256838798523,0.8918299674987793,01:34
30,0.8530883193016052,0.7593845725059509,0.745482325553894,0.9236447215080261,0.8760498762130737,01:33
