epoch,train_loss,valid_loss,accuracy,time
0,1.9955215454101562,2.237060070037842,0.2407737374305725,00:41
1,1.924573540687561,2.2276363372802734,0.29854923486709595,00:42
2,1.8401446342468262,2.563525676727295,0.2962585985660553,00:42
3,1.6689188480377197,1.675947904586792,0.4204632341861725,00:42
4,1.5177960395812988,2.9169487953186035,0.27284297347068787,00:42
5,1.348426103591919,1.2325544357299805,0.5757189989089966,00:42
6,1.1700260639190674,1.1946921348571777,0.5874268412590027,00:42
7,1.0493898391723633,0.9652346968650818,0.6561465859413147,00:41
8,0.9725423455238342,1.1694587469100952,0.6194960474967957,00:42
9,0.8469565510749817,0.8696919679641724,0.7144311666488647,00:42
10,0.74468594789505,1.1771618127822876,0.6210231781005859,00:42
11,0.662445068359375,0.7537597417831421,0.7513362169265747,00:42
12,0.5823072791099548,0.7724416255950928,0.745736837387085,00:42
13,0.501417875289917,0.6870973110198975,0.7831509113311768,00:42
14,0.4007036089897156,0.7104590535163879,0.7816238403320312,00:42
15,0.34943848848342896,0.6824564933776855,0.7887502908706665,00:41
16,0.29700967669487,0.658555805683136,0.8030033111572266,00:42
17,0.26479658484458923,0.6711350679397583,0.8050394654273987,00:42
18,0.23752038180828094,0.6625383496284485,0.8052939772605896,00:42
19,0.22269994020462036,0.6614243984222412,0.8080936670303345,00:42
