epoch,train_loss,valid_loss,accuracy,top_3_accuracy,top_2_accuracy,time
0,1.6791267395019531,1.3872796297073364,0.5480254888534546,0.8140127658843994,0.7177069783210754,01:39
1,1.4478076696395874,1.1539630889892578,0.6387261152267456,0.8512101769447327,0.7712101936340332,01:40
2,1.3706220388412476,1.43475341796875,0.5600000023841858,0.8076432943344116,0.7171974778175354,01:39
3,1.3647276163101196,1.106355905532837,0.6473885178565979,0.865987241268158,0.7915923595428467,01:40
4,1.316888689994812,1.9249012470245361,0.47464966773986816,0.7589808702468872,0.6458598971366882,01:39
5,1.2742880582809448,1.0157831907272339,0.6746496558189392,0.8805095553398132,0.806624174118042,01:39
6,1.2528735399246216,1.3972461223602295,0.5610191226005554,0.8122292757034302,0.7136305570602417,01:39
7,1.2071120738983154,1.0134389400482178,0.6779617667198181,0.878216564655304,0.8119745254516602,01:40
8,1.1577061414718628,1.7406665086746216,0.5039490461349487,0.7663694024085999,0.6700636744499207,01:39
9,1.097655177116394,0.9678065776824951,0.6985987424850464,0.8932483792304993,0.8282802700996399,01:40
10,1.0464072227478027,1.7053906917572021,0.5714649558067322,0.8022930026054382,0.6955413818359375,01:41
11,1.0160751342773438,0.8175365328788757,0.7365605235099792,0.9072611331939697,0.849936306476593,01:42
12,0.9831381440162659,1.0541067123413086,0.6652229428291321,0.887133777141571,0.8231847286224365,01:42
13,0.9342548251152039,0.7421891093254089,0.7615286707878113,0.9289171695709229,0.8777070045471191,01:42
14,0.9007213711738586,0.8619176149368286,0.7329936027526855,0.9008917212486267,0.8456050753593445,01:42
15,0.8728938698768616,0.668757438659668,0.7923566699028015,0.9309554100036621,0.8881528377532959,01:42
16,0.8306901454925537,0.8927720785140991,0.7261146306991577,0.9105732440948486,0.8547770977020264,01:42
17,0.8271306753158569,0.5704977512359619,0.8191083073616028,0.9431847333908081,0.9067515730857849,01:42
18,0.7878121733665466,0.7957910895347595,0.7444586157798767,0.9143949151039124,0.862420380115509,01:42
19,0.7790942788124084,0.5003712177276611,0.8343949317932129,0.9546496868133545,0.9192356467247009,01:41
20,0.7388356328010559,0.9173482656478882,0.7011464834213257,0.8901910781860352,0.8298088908195496,01:39
21,0.7189730405807495,0.5354324579238892,0.8259872794151306,0.9533758163452148,0.9161783456802368,01:38
22,0.6788403391838074,0.8914753198623657,0.6919745206832886,0.9047133922576904,0.8384713530540466,01:38
23,0.6768839359283447,0.6183667778968811,0.808917224407196,0.9436942934989929,0.9059872627258301,01:38
24,0.6349499821662903,0.5926272869110107,0.8112102150917053,0.940636932849884,0.9008917212486267,01:39
25,0.6224343776702881,0.4556659162044525,0.8598726391792297,0.9559235572814941,0.9324840903282166,01:39
26,0.6216422915458679,0.5610260963439941,0.8270063400268555,0.9510828256607056,0.9177070260047913,01:40
27,0.5940543413162231,0.3688904941082001,0.8838216662406921,0.9691720008850098,0.9439490437507629,01:40
28,0.5790154337882996,0.5376896858215332,0.8300637006759644,0.9554139971733093,0.9138853549957275,01:40
29,0.5565594434738159,0.4229975640773773,0.868535041809082,0.9607643485069275,0.9370700716972351,01:40
30,0.5490151643753052,0.5340566039085388,0.8422929644584656,0.9605095386505127,0.9289171695709229,01:40
31,0.520149290561676,0.3726632595062256,0.8833121061325073,0.9681528806686401,0.9452229142189026,01:41
32,0.5197145342826843,0.49807268381118774,0.831337571144104,0.9543948769569397,0.9187260866165161,01:41
33,0.5170802474021912,0.35697582364082336,0.8901910781860352,0.9719745516777039,0.950318455696106,01:40
34,0.4771707057952881,0.4418644905090332,0.8601273894309998,0.965350329875946,0.9329936504364014,01:41
35,0.475588858127594,0.379981130361557,0.8774522542953491,0.971464991569519,0.9475159049034119,01:41
36,0.45260733366012573,0.4049272835254669,0.8731210231781006,0.968917191028595,0.940382182598114,01:41
37,0.4520120322704315,0.35302650928497314,0.8884076476097107,0.9712101817131042,0.9487898349761963,01:40
38,0.43575286865234375,0.4784242510795593,0.8458598852157593,0.9597452282905579,0.9289171695709229,01:40
39,0.4284423589706421,0.37153732776641846,0.8850955367088318,0.968917191028595,0.946496844291687,01:40
40,0.42445725202560425,0.3843100070953369,0.8830572962760925,0.9729936122894287,0.9475159049034119,01:40
41,0.3873060345649719,0.3540206253528595,0.887133777141571,0.9737579822540283,0.9482802748680115,01:40
42,0.377134770154953,0.5050739645957947,0.8458598852157593,0.9622929692268372,0.9314649701118469,01:41
43,0.37286049127578735,0.3923752009868622,0.884585976600647,0.968917191028595,0.946751594543457,01:41
44,0.3818650543689728,0.3223227262496948,0.9003821611404419,0.9778344035148621,0.9574522376060486,01:41
45,0.3471708595752716,0.32221728563308716,0.8996178507804871,0.9763057231903076,0.9584713578224182,01:41
46,0.3303104341030121,0.35981738567352295,0.8894267678260803,0.9727388620376587,0.9505732655525208,01:41
47,0.3183874189853668,0.29863783717155457,0.9136305451393127,0.9801273941993713,0.9579617977142334,01:40
48,0.33042198419570923,0.32946643233299255,0.8963057398796082,0.9770700931549072,0.9515923857688904,01:41
49,0.29198357462882996,0.3169560730457306,0.9064968228340149,0.9796178340911865,0.958980917930603,01:40
50,0.2910272777080536,0.2913273870944977,0.9064968228340149,0.9793630838394165,0.9610190987586975,01:41
51,0.2886156737804413,0.2995922863483429,0.9082802534103394,0.9788535237312317,0.9617834687232971,01:41
52,0.3030572533607483,0.3126905858516693,0.9085350036621094,0.9765605330467224,0.9599999785423279,01:41
53,0.2839682698249817,0.28613194823265076,0.9151592254638672,0.9788535237312317,0.965350329875946,01:41
54,0.2631226181983948,0.2932518720626831,0.9179617762565613,0.9793630838394165,0.9635668992996216,01:40
55,0.26137205958366394,0.27724021673202515,0.9194904565811157,0.9793630838394165,0.9648407697677612,01:41
56,0.24628420174121857,0.3564147651195526,0.8998726010322571,0.9755414128303528,0.9554139971733093,01:40
57,0.2419670671224594,0.29031968116760254,0.9149044752120972,0.9816560745239258,0.9661146402359009,01:41
58,0.25121885538101196,0.2864067852497101,0.9243311882019043,0.9801273941993713,0.9630573391914368,01:40
59,0.2435043752193451,0.2862676680088043,0.922038197517395,0.9778344035148621,0.9635668992996216,01:40
60,0.2221190631389618,0.26542341709136963,0.9245859980583191,0.9816560745239258,0.9656050801277161,01:41
61,0.22241786122322083,0.2665732204914093,0.9256051182746887,0.9816560745239258,0.9666242003440857,01:41
62,0.20961663126945496,0.2749263346195221,0.921783447265625,0.9801273941993713,0.9630573391914368,01:41
63,0.20380398631095886,0.2657432556152344,0.9261146783828735,0.9821656346321106,0.9676433205604553,01:41
64,0.2038634866476059,0.27857905626296997,0.9263694286346436,0.9793630838394165,0.9656050801277161,01:40
65,0.2026420384645462,0.2558821439743042,0.9296815395355225,0.9821656346321106,0.9684076309204102,01:41
66,0.19293664395809174,0.2612833082675934,0.9291719794273376,0.9819108247756958,0.9676433205604553,01:41
67,0.18462514877319336,0.268618643283844,0.9271337389945984,0.9803821444511414,0.9666242003440857,01:40
68,0.18416263163089752,0.2474072128534317,0.9317197203636169,0.9836942553520203,0.971464991569519,01:40
69,0.17734839022159576,0.25239935517311096,0.9286624193191528,0.9839490652084351,0.9704458713531494,01:42
70,0.17324675619602203,0.2521211802959442,0.9312102198600769,0.9836942553520203,0.9696815013885498,01:41
71,0.17603084444999695,0.26285186409950256,0.9286624193191528,0.9821656346321106,0.9681528806686401,01:40
72,0.15959015488624573,0.2504279911518097,0.9319745302200317,0.9834395051002502,0.9691720008850098,01:41
73,0.17578564584255219,0.2463776171207428,0.9317197203636169,0.9831846952438354,0.9707006216049194,01:40
74,0.16670694947242737,0.24961934983730316,0.9304458498954773,0.9834395051002502,0.968917191028595,01:41
75,0.15910306572914124,0.24654853343963623,0.9322292804718018,0.9826751351356506,0.9696815013885498,01:41
76,0.16318175196647644,0.24920648336410522,0.9317197203636169,0.9829299449920654,0.9699363112449646,01:41
77,0.16148586571216583,0.2457435429096222,0.9324840903282166,0.9829299449920654,0.9704458713531494,01:41
78,0.15376770496368408,0.2524420917034149,0.9317197203636169,0.9834395051002502,0.9691720008850098,01:41
79,0.16298817098140717,0.24600394070148468,0.9312102198600769,0.9826751351356506,0.9701910614967346,01:41
