epoch,train_loss,valid_loss,accuracy,time
0,2.0538411140441895,2.0210609436035156,0.29371342062950134,01:26
1,1.9905421733856201,1.8916534185409546,0.31178417801856995,01:26
2,1.879987359046936,3.196143627166748,0.23822855949401855,01:28
3,1.779944658279419,1.8347656726837158,0.36930516362190247,01:26
4,1.6915334463119507,2.3301398754119873,0.3176380693912506,01:27
5,1.5536580085754395,1.277000069618225,0.5594298839569092,01:27
6,1.4242043495178223,2.0816967487335205,0.2896411418914795,01:26
7,1.2978951930999756,1.0385435819625854,0.6439297795295715,01:27
8,1.2064250707626343,1.5776721239089966,0.47187578678131104,01:26
9,1.095348834991455,0.9509889483451843,0.6653092503547668,01:25
10,1.0159533023834229,1.1111764907836914,0.6228047609329224,01:25
11,0.9242829084396362,0.9484078288078308,0.6754899621009827,01:25
12,0.853938102722168,0.8206213116645813,0.723848283290863,01:25
13,0.7781448364257812,0.7313887476921082,0.7541359066963196,01:24
14,0.7097115516662598,0.706019401550293,0.7617714405059814,01:25
15,0.6708894371986389,0.6454882621765137,0.784932553768158,01:24
16,0.6334550380706787,0.6264660358428955,0.7887502908706665,01:23
17,0.5973168611526489,0.6022343039512634,0.7981674671173096,01:24
18,0.5821952223777771,0.5999333262443542,0.7979129552841187,01:24
19,0.5593034029006958,0.6017847061157227,0.7956222891807556,01:24
