epoch,train_loss,valid_loss,accuracy,time
0,2.04361891746521,2.24011492729187,0.24586409330368042,01:23
1,2.001383066177368,1.9968441724777222,0.31636548042297363,01:25
2,1.8593782186508179,2.139680862426758,0.29015016555786133,01:24
3,1.753758430480957,1.6261405944824219,0.4222448468208313,01:25
4,1.6975330114364624,1.6770445108413696,0.4107915461063385,01:25
5,1.5783045291900635,1.3048920631408691,0.5418681502342224,01:25
6,1.447765827178955,1.584601640701294,0.43471622467041016,01:25
7,1.3140548467636108,1.1520906686782837,0.6072791814804077,01:26
8,1.211332082748413,1.4830572605133057,0.477984219789505,01:26
9,1.0927274227142334,1.1462106704711914,0.618478000164032,01:26
10,1.0132393836975098,0.9394696950912476,0.6759989857673645,01:25
11,0.9226941466331482,0.7804163098335266,0.7342835068702698,01:25
12,0.8418430089950562,0.9291516542434692,0.6877067685127258,01:25
13,0.7945920825004578,0.7456359267234802,0.7566810846328735,01:25
14,0.7380329370498657,0.7161449790000916,0.7638075947761536,01:25
15,0.6646851897239685,0.6581209301948547,0.7836599349975586,01:25
16,0.6148224472999573,0.6417258977890015,0.7892593741416931,01:25
17,0.6095570921897888,0.6127532124519348,0.7971494197845459,01:24
18,0.5487658977508545,0.6089656352996826,0.8009671568870544,01:26
19,0.5561367273330688,0.6065025925636292,0.8022397756576538,01:25
