epoch,train_loss,valid_loss,accuracy,time
0,2.118115186691284,2.1957523822784424,0.2438279390335083,01:24
1,2.0888569355010986,1.9229410886764526,0.3089844882488251,01:24
2,2.0034122467041016,2.038377046585083,0.24840927124023438,01:24
3,1.9635210037231445,1.782963514328003,0.3843217194080353,01:24
4,1.894360899925232,2.0755631923675537,0.3204377591609955,01:23
5,1.7745441198349,1.4145090579986572,0.5301603674888611,01:23
6,1.6559492349624634,1.6733170747756958,0.4090099334716797,01:23
7,1.5472362041473389,1.220901370048523,0.5856451988220215,01:23
8,1.4782555103302002,1.5214465856552124,0.4693306088447571,01:23
9,1.3882243633270264,1.1364034414291382,0.6357851624488831,01:23
10,1.2965632677078247,1.301762580871582,0.5533214807510376,01:24
11,1.2158732414245605,0.8648317456245422,0.7090862989425659,01:23
12,1.1566165685653687,0.9553048014640808,0.6765080094337463,01:23
13,1.0844866037368774,0.7981489300727844,0.740646481513977,01:23
14,1.002319574356079,0.7254908680915833,0.7638075947761536,01:23
15,0.9439310431480408,0.6797364354133606,0.7783150672912598,01:23
16,0.9091781973838806,0.6505741477012634,0.7867141962051392,01:24
17,0.9007000923156738,0.6285924315452576,0.7989310026168823,01:23
18,0.844329833984375,0.623288094997406,0.7938406467437744,01:23
19,0.8489062786102295,0.6204268336296082,0.7961313128471375,01:24
