epoch,train_loss,valid_loss,accuracy,time
0,2.189009189605713,2.1409337520599365,0.2631712853908539,01:23
1,2.1713666915893555,1.9476724863052368,0.2947314977645874,01:23
2,2.114077091217041,2.104773759841919,0.20208704471588135,01:24
3,2.1147758960723877,2.767115354537964,0.12013234943151474,01:23
4,2.1433167457580566,2.2744548320770264,0.1733265519142151,01:23
5,2.098798990249634,2.1055779457092285,0.20717740058898926,01:23
6,2.079361915588379,2.4524083137512207,0.14532959461212158,01:23
7,2.059692144393921,1.9440168142318726,0.27258843183517456,01:23
8,2.000176429748535,1.8653979301452637,0.30363959074020386,01:23
9,1.9736838340759277,1.8026628494262695,0.3405446708202362,01:23
10,1.9130548238754272,2.0283215045928955,0.25808092951774597,01:23
11,1.8558545112609863,1.7070525884628296,0.36726903915405273,01:23
12,1.829175353050232,1.7120341062545776,0.3830491304397583,01:23
13,1.765310525894165,1.5460752248764038,0.4469330608844757,01:24
14,1.7352123260498047,1.5388025045394897,0.44591498374938965,01:24
15,1.68476402759552,1.4326976537704468,0.4993637204170227,01:24
16,1.6592134237289429,1.4267247915267944,0.49503690004348755,01:25
17,1.647867202758789,1.3905999660491943,0.5100534558296204,01:24
18,1.623841404914856,1.387794852256775,0.5166708827018738,01:24
19,1.6223020553588867,1.390640377998352,0.5082718133926392,01:25
