epoch,train_loss,valid_loss,accuracy,time
0,2.064075231552124,2.170318841934204,0.2812420427799225,02:25
1,1.9904721975326538,1.8987973928451538,0.348434716463089,02:25
2,1.9452147483825684,3.4140102863311768,0.21888521313667297,02:25
3,1.8333592414855957,1.8672780990600586,0.3631967306137085,02:25
4,1.658205270767212,2.5301761627197266,0.23975566029548645,02:25
5,1.5219095945358276,1.2846932411193848,0.550267219543457,02:25
6,1.4001028537750244,1.560927152633667,0.4581318497657776,02:25
7,1.2683323621749878,1.1417886018753052,0.6210231781005859,02:25
8,1.1678835153579712,1.1556602716445923,0.6052430868148804,02:25
9,1.0790647268295288,0.9707067012786865,0.6670908331871033,02:25
10,0.9858577251434326,1.1309263706207275,0.6154237985610962,02:25
11,0.9187831282615662,0.8495519161224365,0.7095953226089478,02:25
12,0.8377490639686584,0.8149732947349548,0.7322474122047424,02:25
13,0.756700336933136,0.7279014587402344,0.7538813948631287,02:25
14,0.6868554353713989,0.6896443367004395,0.7719521522521973,02:24
15,0.643000066280365,0.6507322788238525,0.7874777317047119,02:24
16,0.6076523065567017,0.6210943460464478,0.7956222891807556,02:24
17,0.5792057514190674,0.6132358908653259,0.7981674671173096,02:24
18,0.5339595079421997,0.6024157404899597,0.8014761805534363,02:24
19,0.5426905155181885,0.601887047290802,0.7999491095542908,02:24
