epoch,train_loss,valid_loss,accuracy,time
0,2.008237838745117,2.3605756759643555,0.2540086507797241,01:02
1,1.9258853197097778,1.7744170427322388,0.39526596665382385,01:03
2,1.7737098932266235,2.082998037338257,0.3153474032878876,01:02
3,1.6545350551605225,1.6000502109527588,0.44642403721809387,01:03
4,1.4522337913513184,2.444352865219116,0.3288368582725525,01:02
5,1.2965370416641235,1.1915767192840576,0.5909900665283203,01:03
6,1.1403769254684448,1.9454013109207153,0.45278698205947876,01:02
7,1.0339757204055786,0.9767398238182068,0.6686179637908936,01:02
8,0.9324994087219238,1.0648621320724487,0.6345126032829285,01:02
9,0.8319867253303528,0.8385684490203857,0.7190124988555908,01:02
10,0.7408568263053894,1.0794446468353271,0.667345404624939,01:02
11,0.629417896270752,0.7894139885902405,0.740646481513977,01:03
12,0.5495988130569458,0.865777313709259,0.7258844375610352,01:02
13,0.46616771817207336,0.684935986995697,0.7765334844589233,01:02
14,0.41532284021377563,0.702518880367279,0.7772970199584961,01:02
15,0.33590009808540344,0.6899428367614746,0.7900229096412659,01:02
16,0.29283803701400757,0.6538840532302856,0.8017306923866272,01:03
17,0.24602818489074707,0.6667059659957886,0.8019852638244629,01:03
18,0.22649532556533813,0.6679295897483826,0.8035123348236084,01:03
19,0.21115905046463013,0.6622419953346252,0.8030033111572266,01:02
