epoch,train_loss,valid_loss,accuracy,time
0,2.7016780376434326,2.211489677429199,0.20539577305316925,01:12
1,2.625958204269409,6.290208339691162,0.11809621006250381,01:12
2,2.3965959548950195,2.1425769329071045,0.20539577305316925,01:12
3,2.2403647899627686,2.4294817447662354,0.2588444948196411,01:12
4,2.1081149578094482,2.0141971111297607,0.2965131103992462,01:12
