epoch,train_loss,valid_loss,accuracy,top_5_accuracy,time
66,0.14616289734840393,0.6856538653373718,0.8386358022689819,0.9806566834449768,02:45
67,0.15546585619449615,0.6635521054267883,0.8452532291412354,0.9788750410079956,02:45
68,0.15180915594100952,0.6631547808647156,0.8434716463088989,0.9793840646743774,02:46
69,0.14719964563846588,0.6450088024139404,0.8460168242454529,0.9791295528411865,02:46
70,0.1385413259267807,0.6467433571815491,0.8467803597450256,0.9793840646743774,02:46
71,0.14165888726711273,0.6615315675735474,0.8452532291412354,0.9791295528411865,02:46
72,0.1442006379365921,0.661342203617096,0.8477984070777893,0.9816747307777405,02:45
73,0.13711446523666382,0.6590698957443237,0.8462713360786438,0.9806566834449768,02:46
74,0.15386971831321716,0.6614205837249756,0.8503435850143433,0.9798930883407593,02:45
75,0.12599433958530426,0.6481829285621643,0.8495800495147705,0.9796385765075684,02:45
