epoch,train_loss,valid_loss,accuracy,top_3_accuracy,top_2_accuracy,time
0,2.06493878364563,1.9186558723449707,0.3094935119152069,0.6543650031089783,0.5131076574325562,01:32
1,1.9691014289855957,1.8188780546188354,0.36752355098724365,0.6790531873703003,0.5566301941871643,01:33
2,1.90681791305542,2.112717390060425,0.3153474032878876,0.6314584016799927,0.49198269844055176,01:33
3,1.8735501766204834,1.6330797672271729,0.43446168303489685,0.7520997524261475,0.6327309608459473,01:34
4,1.840622901916504,2.2718350887298584,0.30872994661331177,0.6373122930526733,0.5128531455993652,01:33
5,1.7986069917678833,1.5436091423034668,0.45762279629707336,0.7722066640853882,0.6530923843383789,01:33
6,1.7378087043762207,1.7681622505187988,0.3817765414714813,0.7574446201324463,0.6258590221405029,01:34
7,1.697532057762146,1.4938454627990723,0.48994654417037964,0.7971494197845459,0.6927971243858337,01:34
8,1.6515473127365112,1.5099140405654907,0.49147364497184753,0.7953677773475647,0.679816722869873,01:33
9,1.6099132299423218,1.435412883758545,0.48536524176597595,0.8274369835853577,0.7085772752761841,01:33
10,1.5248206853866577,1.6579673290252686,0.48027488589286804,0.777551531791687,0.6698905825614929,01:34
11,1.4560472965240479,1.2059646844863892,0.5861542224884033,0.8528887629508972,0.7617714405059814,01:33
12,1.40628182888031,1.6152267456054688,0.4810384213924408,0.7747518420219421,0.6683634519577026,01:33
13,1.3632744550704956,1.0802321434020996,0.6449478268623352,0.8897938132286072,0.8152201771736145,01:33
14,1.3104640245437622,1.2954660654067993,0.5589208602905273,0.8343089818954468,0.7485365271568298,01:33
15,1.2591028213500977,0.9076102375984192,0.6851615905761719,0.9078645706176758,0.8429625630378723,01:33
16,1.2078114748001099,1.3392671346664429,0.5441588163375854,0.8203105330467224,0.7251209020614624,01:33
17,1.1936054229736328,0.9213975071907043,0.6925426125526428,0.8925935626029968,0.8223466277122498,01:33
18,1.1921489238739014,1.4827508926391602,0.5703741312026978,0.8147110939025879,0.7246118783950806,01:33
19,1.1264480352401733,0.919919490814209,0.7011962532997131,0.8994655013084412,0.8455077409744263,01:33
