epoch,train_loss,valid_loss,accuracy,top_3_accuracy,top_2_accuracy,time
0,2.0789945125579834,2.0263867378234863,0.3023670017719269,0.6156783103942871,0.48052939772605896,01:34
1,1.9705052375793457,1.9109829664230347,0.3374904692173004,0.659964382648468,0.5271061062812805,01:33
2,1.9421557188034058,1.9588407278060913,0.3288368582725525,0.6630185842514038,0.5362687706947327,01:34
3,1.902492880821228,1.669600486755371,0.4044286012649536,0.7327564358711243,0.6149147152900696,01:33
4,1.8477296829223633,1.87677800655365,0.3761771321296692,0.6981419920921326,0.5752099752426147,01:33
5,1.8200831413269043,1.576045036315918,0.4566047191619873,0.768134355545044,0.6607279181480408,01:34
6,1.7826921939849854,2.007781744003296,0.3843217194080353,0.6716721653938293,0.5668109059333801,01:34
7,1.7405763864517212,1.4170763492584229,0.5003817677497864,0.8134385347366333,0.7220667004585266,01:33
8,1.6886988878250122,2.5866992473602295,0.3405446708202362,0.6767625212669373,0.5418681502342224,01:33
9,1.637969970703125,1.3278377056121826,0.5339781045913696,0.8297276496887207,0.7347925901412964,01:33
10,1.5761600732803345,1.7679604291915894,0.39653855562210083,0.7350471019744873,0.601425290107727,01:33
11,1.5140376091003418,1.239840030670166,0.5858997106552124,0.8391448259353638,0.7566810846328735,01:33
12,1.4461190700531006,1.2724661827087402,0.5523033738136292,0.8467803597450256,0.7531178593635559,01:33
13,1.3908958435058594,1.0930051803588867,0.6304402947425842,0.8737592101097107,0.8027487993240356,01:33
14,1.3334550857543945,1.574391484260559,0.44616949558258057,0.7447187304496765,0.638330340385437,01:33
15,1.2886383533477783,0.9347721934318542,0.6826164126396179,0.9045558571815491,0.8485620021820068,01:32
16,1.2580242156982422,1.5498743057250977,0.5120896100997925,0.8373631834983826,0.7342835068702698,01:32
17,1.2085028886795044,0.9752277731895447,0.6747263669967651,0.9063374996185303,0.8401628732681274,01:32
18,1.1686424016952515,2.225583553314209,0.4258081018924713,0.7650801539421082,0.6525833606719971,01:32
19,1.1323175430297852,0.7591187953948975,0.750318169593811,0.9223721027374268,0.8694324493408203,01:32
20,1.095568060874939,1.1441676616668701,0.6286587119102478,0.8663781881332397,0.7867141962051392,01:32
21,1.0596857070922852,0.8617803454399109,0.7174853682518005,0.9078645706176758,0.8531432747840881,01:31
22,1.0421987771987915,1.5929368734359741,0.5034359693527222,0.780096709728241,0.6864342093467712,01:32
23,0.9876091480255127,0.754193127155304,0.7500636577606201,0.9338253736495972,0.8839399218559265,01:32
24,0.991651713848114,1.0677530765533447,0.6490201354026794,0.8836854100227356,0.8060575127601624,01:32
25,0.9702569842338562,0.6606817245483398,0.7836599349975586,0.9371341466903687,0.8933570981025696,01:33
26,0.9357602000236511,1.1132302284240723,0.6342580914497375,0.8892847895622253,0.8129295110702515,01:33
27,0.9148831367492676,0.625895082950592,0.7996945977210999,0.9445151686668396,0.9027742147445679,01:33
28,0.8867131471633911,1.1271973848342896,0.6347671151161194,0.8689233660697937,0.7991855144500732,01:34
29,0.8651126623153687,0.6582038998603821,0.780096709728241,0.9366251230239868,0.8943751454353333,01:33
30,0.8332151770591736,0.7962185144424438,0.7396283745765686,0.9182997941970825,0.8686688542366028,01:33
31,0.8387290239334106,0.5849883556365967,0.8055484890937805,0.9468057751655579,0.9104097485542297,01:33
32,0.8264707922935486,0.6443907022476196,0.7912954688072205,0.9353525042533875,0.8953932523727417,01:34
33,0.7915238738059998,0.5931697487831116,0.8086026906967163,0.9429880380630493,0.9106643199920654,01:33
34,0.7685001492500305,0.8148358464241028,0.738355815410614,0.919317901134491,0.8755408525466919,01:33
35,0.7782250046730042,0.5875396132469177,0.8101298213005066,0.9468057751655579,0.9106643199920654,01:33
36,0.7357712388038635,0.8109580278396606,0.7538813948631287,0.9317892789840698,0.8864850997924805,01:33
37,0.6884347796440125,0.5605581998825073,0.8149656653404236,0.9493509531021118,0.9170272350311279,01:33
38,0.6837334632873535,0.7902206182479858,0.7437006831169128,0.9279714822769165,0.8839399218559265,01:32
39,0.6712971925735474,0.5819416046142578,0.8256554007530212,0.9506235718727112,0.9188088774681091,01:32
40,0.6797253489494324,0.6028504967689514,0.8098753094673157,0.9513871073722839,0.916772723197937,01:31
41,0.6571528315544128,0.5351887941360474,0.8292186260223389,0.9539322853088379,0.923899233341217,01:31
42,0.6509426236152649,0.7729696035385132,0.7772970199584961,0.9353525042533875,0.8953932523727417,01:32
43,0.6245363354682922,0.5354155898094177,0.8353270292282104,0.9554594159126282,0.9223721027374268,01:32
44,0.6015732288360596,0.620627760887146,0.8045304417610168,0.9513871073722839,0.9116823673248291,01:32
45,0.5726737976074219,0.5202640891075134,0.8414354920387268,0.9592771530151367,0.9277169704437256,01:33
46,0.5614177584648132,0.6096636056900024,0.8111478686332703,0.9503690600395203,0.916772723197937,01:33
47,0.5580562353134155,0.5206484198570251,0.8452532291412354,0.9590226411819458,0.9269534349441528,01:34
48,0.5532535314559937,0.5275365114212036,0.8416900038719177,0.9580045938491821,0.926444411277771,01:34
49,0.5130811333656311,0.4968826174736023,0.8536523580551147,0.9602952599525452,0.9322983026504517,01:33
50,0.5058104991912842,0.5522749423980713,0.8373631834983826,0.9602952599525452,0.9266989231109619,01:33
51,0.4879862368106842,0.49051180481910706,0.8554339408874512,0.958513617515564,0.9307711720466614,01:33
52,0.49261459708213806,0.5063760876655579,0.8472893834114075,0.9605497717857361,0.9361160397529602,01:34
53,0.48866772651672363,0.5374324321746826,0.8447442054748535,0.9618223309516907,0.9353525042533875,01:34
54,0.472459614276886,0.4955269396305084,0.8442351818084717,0.9625859260559082,0.9348434805870056,01:34
55,0.4528193771839142,0.4916430413722992,0.8577246069908142,0.9602952599525452,0.9340799450874329,01:33
56,0.4349895417690277,0.5379728078842163,0.8587426543235779,0.9577500820159912,0.9322983026504517,01:34
57,0.4110972285270691,0.5202100276947021,0.8523797392845154,0.9648765325546265,0.9335708618164062,01:34
58,0.4263400137424469,0.5131579041481018,0.863323986530304,0.9674217104911804,0.9394248127937317,01:34
59,0.40199044346809387,0.5171484351158142,0.8635784983634949,0.9625859260559082,0.9358615279197693,01:33
60,0.39048251509666443,0.4701269268989563,0.8620514273643494,0.9666581749916077,0.9409518837928772,01:33
61,0.373491495847702,0.4783256947994232,0.8673962950706482,0.9671671986579895,0.9424790143966675,01:33
62,0.3656451404094696,0.4908373951911926,0.8676508069038391,0.965640127658844,0.9412063956260681,01:33
63,0.3808676600456238,0.46368056535720825,0.8755408525466919,0.968185305595398,0.9424790143966675,01:33
64,0.36133742332458496,0.46402841806411743,0.8724866509437561,0.9666581749916077,0.9419699907302856,01:33
65,0.35446596145629883,0.4674641788005829,0.8699414730072021,0.9676762819290161,0.9409518837928772,01:33
66,0.32106977701187134,0.4655001759529114,0.8712140321731567,0.9671671986579895,0.9406973719596863,01:33
67,0.33379462361335754,0.47545501589775085,0.8757953643798828,0.968185305595398,0.9424790143966675,01:33
68,0.3369394838809967,0.4722616374492645,0.8742682337760925,0.9671671986579895,0.9406973719596863,01:33
69,0.33822908997535706,0.4532490074634552,0.877577006816864,0.9694578647613525,0.9434970617294312,01:34
70,0.304705947637558,0.47226306796073914,0.8757953643798828,0.9671671986579895,0.9424790143966675,01:34
71,0.33220577239990234,0.4792427122592926,0.8737592101097107,0.9669126868247986,0.941460907459259,01:33
72,0.31983309984207153,0.4685499370098114,0.8755408525466919,0.968185305595398,0.9424790143966675,01:33
73,0.33012789487838745,0.4671904146671295,0.8796131610870361,0.9669126868247986,0.9419699907302856,01:33
74,0.30641597509384155,0.4588274359703064,0.8778315186500549,0.9686943292617798,0.9437515735626221,01:34
75,0.30531564354896545,0.467281311750412,0.8793585896492004,0.9669126868247986,0.9442605972290039,01:34
76,0.3065999746322632,0.46087509393692017,0.877577006816864,0.9671671986579895,0.9437515735626221,01:33
77,0.2906201481819153,0.4568769037723541,0.8796131610870361,0.9686943292617798,0.944006085395813,01:34
78,0.3092798888683319,0.4649750590324402,0.8785950541496277,0.9666581749916077,0.9445151686668396,01:33
79,0.3093026280403137,0.4617901146411896,0.8791040778160095,0.967930793762207,0.9450241923332214,01:34
