epoch,train_loss,valid_loss,accuracy,top_3_accuracy,top_2_accuracy,time
0,1.9949520826339722,1.9092376232147217,0.3311275243759155,0.6536014080047607,0.5299058556556702,02:31
1,1.8274472951889038,1.7100030183792114,0.4006108343601227,0.7284296154975891,0.603970468044281,02:31
2,1.7167387008666992,1.6565988063812256,0.41664546728134155,0.748027503490448,0.6261135339736938,02:30
3,1.6321210861206055,1.5818244218826294,0.4431152939796448,0.7653346657752991,0.6492746472358704,02:31
4,1.5557608604431152,1.7523943185806274,0.41308221220970154,0.7314838171005249,0.6133876442909241,02:31
5,1.5088368654251099,1.473638892173767,0.4912191331386566,0.7933316230773926,0.692033588886261,02:31
6,1.4522651433944702,1.7696744203567505,0.4252990484237671,0.7421735525131226,0.6319674253463745,02:31
7,1.4047367572784424,1.4097189903259277,0.5077627897262573,0.8172562718391418,0.711376965045929,02:32
8,1.400317907333374,1.5705680847167969,0.4843471646308899,0.7757698893547058,0.6716721653938293,02:32
9,1.3615882396697998,1.3935247659683228,0.5243064165115356,0.82387375831604,0.72868412733078,02:32
10,1.3152828216552734,1.7979975938796997,0.4382794499397278,0.7963858246803284,0.6686179637908936,02:32
11,1.2808780670166016,1.2504959106445312,0.5741919279098511,0.8549249172210693,0.7597352862358093,02:32
12,1.2732654809951782,1.468946099281311,0.5446678400039673,0.8251463770866394,0.7299567461013794,02:32
13,1.2417479753494263,1.2309156656265259,0.5881903767585754,0.8612878322601318,0.7813693284988403,02:31
14,1.1982301473617554,2.0828757286071777,0.4336981475353241,0.7671163082122803,0.6370577812194824,02:32
15,1.1858052015304565,1.1849584579467773,0.6049885749816895,0.8615424036979675,0.7765334844589233,02:31
16,1.1326104402542114,1.681731104850769,0.5192160606384277,0.7930771112442017,0.6996691226959229,02:32
17,1.104236364364624,1.1316282749176025,0.640875518321991,0.8813947439193726,0.8091117143630981,02:31
18,1.075185775756836,1.6677311658859253,0.5026724338531494,0.7813693284988403,0.6793076992034912,02:31
19,1.0253342390060425,1.0280386209487915,0.6637821197509766,0.8880122303962708,0.826418936252594,02:31
20,1.0028632879257202,1.7068943977355957,0.5217612385749817,0.8208195567131042,0.7284296154975891,02:32
21,0.9741922616958618,1.0430817604064941,0.6739628314971924,0.8946296572685242,0.8297276496887207,02:32
22,0.9221402406692505,2.186706066131592,0.4627131521701813,0.819292426109314,0.6989055871963501,02:32
23,0.9473316073417664,0.960165798664093,0.687197744846344,0.8971748352050781,0.8399083614349365,02:32
24,0.8648027777671814,1.4905461072921753,0.5418681502342224,0.8111478686332703,0.7154492139816284,02:31
25,0.8421708345413208,0.8920722007751465,0.6986510753631592,0.9106643199920654,0.8490710258483887,02:32
26,0.8245137333869934,1.2488343715667725,0.5983710885047913,0.8521252274513245,0.7686434388160706,02:32
27,0.8009039163589478,0.9048295021057129,0.7172308564186096,0.9127004146575928,0.8546704053878784,02:32
28,0.8018789291381836,1.3255071640014648,0.569610595703125,0.8315092921257019,0.7391193509101868,02:32
29,0.770884096622467,0.8884325623512268,0.7246118783950806,0.9139730334281921,0.8610333204269409,02:32
30,0.7550365328788757,1.1994181871414185,0.5948078632354736,0.8541613817214966,0.7765334844589233,02:32
31,0.7366325259208679,0.8147260546684265,0.7340289950370789,0.9228811264038086,0.8686688542366028,02:32
32,0.7162992358207703,1.5379713773727417,0.5459404587745667,0.7928225994110107,0.7177398800849915,02:32
33,0.7273125648498535,0.7038108706474304,0.7747518420219421,0.928989589214325,0.8900483846664429,02:31
34,0.6996495723724365,1.119799017906189,0.6645457148551941,0.8895393013954163,0.819037914276123,02:32
35,0.6701504588127136,0.7676517367362976,0.7569355964660645,0.9277169704437256,0.8793585896492004,02:32
36,0.6735451221466064,1.037692666053772,0.7032323479652405,0.9055739641189575,0.8447442054748535,02:32
37,0.6630332469940186,0.7312451601028442,0.7724611759185791,0.9261898994445801,0.8867396116256714,02:32
38,0.6300938725471497,0.9620020985603333,0.6803258061408997,0.8928480744361877,0.8282005786895752,02:32
39,0.6108853220939636,0.9531985521316528,0.7340289950370789,0.9195724129676819,0.8686688542366028,02:32
40,0.6046574711799622,1.0261975526809692,0.703995943069458,0.9127004146575928,0.853397786617279,02:32
