epoch,train_loss,valid_loss,accuracy,time
0,1.9629629850387573,2.356090784072876,0.24357342720031738,01:05
1,1.897112250328064,1.9142190217971802,0.3334181606769562,01:05
2,1.7881906032562256,2.3447506427764893,0.31178417801856995,01:05
3,1.6859266757965088,1.5712335109710693,0.4319165050983429,01:04
4,1.4614999294281006,2.15990948677063,0.38075846433639526,01:04
5,1.2909760475158691,1.196008563041687,0.5948078632354736,01:05
6,1.1389765739440918,1.4500714540481567,0.5436497926712036,01:04
7,1.0571461915969849,0.9990425109863281,0.6543650031089783,01:04
8,0.924610435962677,1.306414246559143,0.6080427765846252,01:04
9,0.8420637845993042,0.8531120419502258,0.7167218327522278,01:04
10,0.722139298915863,0.9356069564819336,0.7151947021484375,01:04
11,0.6673580408096313,0.7633178234100342,0.7625349760055542,01:04
12,0.5770304203033447,0.7804805636405945,0.7617714405059814,01:04
13,0.4981505870819092,0.6753754019737244,0.7780605554580688,01:03
14,0.41841980814933777,0.6945800185203552,0.7803512215614319,01:04
15,0.37277865409851074,0.6791410446166992,0.789513885974884,01:07
16,0.32296299934387207,0.6581417918205261,0.8004581332206726,01:05
17,0.27497398853302,0.6454451680183411,0.8037668466567993,01:05
18,0.2473457008600235,0.6378653645515442,0.8101298213005066,01:04
19,0.25283896923065186,0.6399310231208801,0.8088572025299072,01:04
