epoch,train_loss,valid_loss,accuracy,time
0,1.9762961864471436,2.4235570430755615,0.24764570593833923,01:04
1,1.934576153755188,1.9638195037841797,0.3499618172645569,01:04
2,1.7988544702529907,2.9391627311706543,0.25120896100997925,01:04
3,1.672631859779358,1.70607328414917,0.4054466784000397,01:03
4,1.4710770845413208,1.8225345611572266,0.3662509620189667,01:04
5,1.2635841369628906,1.1587092876434326,0.5993891358375549,01:04
6,1.1312916278839111,1.6077580451965332,0.4667854309082031,01:03
7,1.029826283454895,0.9487863779067993,0.6782896518707275,01:05
8,0.9120128154754639,1.410667061805725,0.5388139486312866,01:04
9,0.802280843257904,0.8357200026512146,0.7253754138946533,01:03
10,0.7189683318138123,0.8794568181037903,0.7029778361320496,01:03
11,0.6284504532814026,0.7739285230636597,0.7332654595375061,01:04
12,0.5439706444740295,0.882537841796875,0.7291931509971619,01:05
13,0.4847423732280731,0.6735492944717407,0.7826418876647949,01:04
14,0.399934321641922,0.6815109252929688,0.7933316230773926,01:04
15,0.3445170819759369,0.6539828181266785,0.8032578229904175,01:03
16,0.2956078052520752,0.6721850633621216,0.7989310026168823,01:03
17,0.26432254910469055,0.661146342754364,0.8055484890937805,01:04
18,0.23457342386245728,0.6550982594490051,0.8103843331336975,01:04
19,0.23617073893547058,0.6537861227989197,0.8088572025299072,01:03
