epoch,train_loss,valid_loss,accuracy,time
0,2.7333226203918457,3.6388864517211914,0.0997709333896637,02:55
1,2.6009304523468018,2.282290458679199,0.132603719830513,02:55
2,2.4890735149383545,2.935971260070801,0.1687452346086502,02:56
3,2.270167350769043,2.3236773014068604,0.2272842973470688,02:55
4,2.1476457118988037,1.99276864528656,0.305675745010376,02:56
