epoch,train_loss,valid_loss,accuracy,time
0,1.9744346141815186,2.133143424987793,0.260371595621109,01:02
1,1.9069414138793945,1.794730544090271,0.3845762312412262,01:02
2,1.818782925605774,2.4454448223114014,0.3046576678752899,01:02
3,1.6540366411209106,1.5392645597457886,0.4667854309082031,01:02
4,1.518468976020813,2.028052806854248,0.3385085165500641,01:02
5,1.4066394567489624,1.264532208442688,0.5596843957901001,01:02
6,1.3252886533737183,2.0851263999938965,0.37592262029647827,01:02
7,1.2343357801437378,1.219635009765625,0.5828455090522766,01:02
8,1.11806058883667,1.496482491493225,0.5003817677497864,01:02
9,1.0482360124588013,0.9942616820335388,0.6597098708152771,01:02
10,0.952663779258728,1.1161619424819946,0.6202595829963684,01:02
11,0.8691553473472595,0.830385148525238,0.7230847477912903,01:02
12,0.7544780373573303,1.2544604539871216,0.6281496286392212,01:02
13,0.6761643290519714,0.713741660118103,0.7660982608795166,01:02
14,0.5883088707923889,0.7707129716873169,0.7543904185295105,01:02
15,0.49315544962882996,0.6613655090332031,0.7834054231643677,01:02
16,0.41763895750045776,0.6268114447593689,0.8017306923866272,01:01
17,0.32912981510162354,0.6075985431671143,0.8093662261962891,01:02
18,0.3051631450653076,0.5947527885437012,0.8180198669433594,01:02
19,0.2648443579673767,0.5914561748504639,0.8182743787765503,01:01
