epoch,train_loss,valid_loss,accuracy,time
0,2.12239670753479,2.1548616886138916,0.23848307132720947,01:23
1,2.113164186477661,2.105736255645752,0.27437007427215576,01:23
2,2.0728394985198975,2.2612500190734863,0.1799440085887909,01:23
3,1.9524924755096436,1.6961878538131714,0.3858488202095032,01:23
4,1.9119713306427002,1.9217132329940796,0.31509289145469666,01:22
5,1.7876664400100708,1.5040662288665771,0.4810384213924408,01:23
6,1.674895167350769,1.8458281755447388,0.3932298421859741,01:23
7,1.559063196182251,1.2677106857299805,0.562229573726654,01:23
8,1.4877585172653198,1.428835391998291,0.5288877487182617,01:23
9,1.391963243484497,1.0561561584472656,0.6492746472358704,01:23
10,1.2793020009994507,1.1897386312484741,0.5927717089653015,01:23
11,1.2193431854248047,0.9135358333587646,0.6986510753631592,01:23
12,1.1634843349456787,0.8859589099884033,0.7093408107757568,01:23
13,1.0906647443771362,0.7754448652267456,0.7421735525131226,01:23
14,1.0255533456802368,0.770535945892334,0.743191659450531,01:23
15,0.9793440699577332,0.7239298224449158,0.7630440592765808,01:23
16,0.922939658164978,0.7057210206985474,0.7632985711097717,01:23
17,0.8869739174842834,0.6575069427490234,0.7826418876647949,01:23
18,0.8849053978919983,0.6423754096031189,0.7907864451408386,01:23
19,0.8555954098701477,0.6434263586997986,0.7900229096412659,01:23
