epoch,train_loss,valid_loss,accuracy,time
0,2.220349073410034,2.0952706336975098,0.23491983115673065,01:23
1,2.0555853843688965,1.941105604171753,0.31178417801856995,01:24
2,2.016336679458618,1.8933230638504028,0.30363959074020386,01:24
3,1.9971178770065308,1.8018176555633545,0.3522524833679199,01:23
4,1.9139169454574585,2.1213321685791016,0.263934850692749,01:24
5,1.8438705205917358,1.6558277606964111,0.4242810010910034,01:24
6,1.787284255027771,2.1262269020080566,0.3285823464393616,01:23
7,1.7224454879760742,1.4961333274841309,0.4782387316226959,01:23
8,1.638755202293396,1.5472629070281982,0.46551284193992615,01:23
9,1.5924054384231567,1.35089111328125,0.5497581958770752,01:23
10,1.5191445350646973,1.3542697429656982,0.5291422605514526,01:23
11,1.45627760887146,1.2135711908340454,0.5899720191955566,01:23
12,1.3985133171081543,1.3792577981948853,0.5411046147346497,01:23
13,1.3325204849243164,1.1158559322357178,0.6156783103942871,01:23
14,1.3011550903320312,1.203614592552185,0.5866632461547852,01:23
15,1.282642126083374,1.0852549076080322,0.6258590221405029,01:24
16,1.2341808080673218,1.0500582456588745,0.6477475166320801,01:23
17,1.2376878261566162,1.0426695346832275,0.6482565402984619,01:23
18,1.1877118349075317,1.0397881269454956,0.6487655639648438,01:24
19,1.209642767906189,1.0344724655151367,0.6515653133392334,01:24
