epoch,train_loss,valid_loss,accuracy,time
0,2.026618242263794,2.1975924968719482,0.2883685529232025,01:29
1,1.9980701208114624,1.9135514497756958,0.3469076156616211,01:28
2,1.9155035018920898,3.0432703495025635,0.18070755898952484,01:27
3,1.7993546724319458,1.6678849458694458,0.4107915461063385,01:27
4,1.6744812726974487,2.0070338249206543,0.3161109685897827,01:26
5,1.5047084093093872,1.3950624465942383,0.532960057258606,01:26
6,1.4152783155441284,1.9252713918685913,0.38355815410614014,01:26
7,1.2916170358657837,1.1774630546569824,0.6067701578140259,01:25
8,1.1912503242492676,1.842854619026184,0.45380502939224243,01:25
9,1.0886147022247314,0.8924364447593689,0.7034869194030762,01:26
10,1.0095082521438599,1.1551719903945923,0.6090608239173889,01:27
11,0.9301555156707764,0.8129554390907288,0.7299567461013794,01:27
12,0.838246762752533,0.9850722551345825,0.6709086298942566,01:29
13,0.7732508182525635,0.6953457593917847,0.7676253318786621,01:28
14,0.7306302785873413,0.6996692419052124,0.7696614861488342,01:26
15,0.6710902452468872,0.6467796564102173,0.784678041934967,01:26
16,0.6073704957962036,0.642400324344635,0.7933316230773926,01:27
17,0.57622891664505,0.6038731336593628,0.8080936670303345,01:26
18,0.5620797276496887,0.5985287427902222,0.8111478686332703,01:26
19,0.5368795990943909,0.5978280901908875,0.8108933568000793,01:26
