epoch,train_loss,valid_loss,accuracy,time
0,2.051442861557007,2.111682176589966,0.2573173940181732,01:25
1,2.002997875213623,2.052462100982666,0.3112751245498657,01:25
2,1.9097044467926025,3.495817184448242,0.217612624168396,01:25
3,1.7706525325775146,1.6595213413238525,0.42479002475738525,01:25
4,1.6810475587844849,2.349459171295166,0.26622551679611206,01:25
5,1.5636881589889526,1.4744601249694824,0.4726393520832062,01:26
6,1.412764310836792,2.0257651805877686,0.37872231006622314,01:26
7,1.279480218887329,1.1474907398223877,0.5996436476707458,01:25
8,1.196713924407959,1.3303356170654297,0.5568847060203552,01:24
9,1.0973261594772339,0.9890714883804321,0.659964382648468,01:25
10,1.0173214673995972,1.2278039455413818,0.576737105846405,01:24
11,0.9379300475120544,0.7851600646972656,0.7317383289337158,01:24
12,0.8637036085128784,0.7933948636054993,0.7350471019744873,01:25
13,0.7902389764785767,0.7036610841751099,0.7673708200454712,01:24
14,0.7375769019126892,0.7579331398010254,0.7515907287597656,01:25
15,0.6693955659866333,0.6526159048080444,0.7844235301017761,01:25
16,0.6215987801551819,0.6442862153053284,0.7928225994110107,01:25
17,0.5743422508239746,0.6224208474159241,0.8007126450538635,01:24
18,0.5600845813751221,0.6039186120033264,0.8012216687202454,01:24
19,0.570528507232666,0.6038066744804382,0.8019852638244629,01:24
