epoch,train_loss,valid_loss,accuracy,top_3_accuracy,top_2_accuracy,time
0,2.0667521953582764,1.923563003540039,0.3112751245498657,0.6434206962585449,0.5026724338531494,01:25
1,1.9630379676818848,1.7943358421325684,0.36065155267715454,0.6958513855934143,0.5726647973060608,01:24
2,1.9160051345825195,1.8272806406021118,0.3777042627334595,0.7101043462753296,0.576991617679596,01:25
3,1.8876652717590332,1.7546442747116089,0.38559430837631226,0.7139221429824829,0.5818274617195129,01:25
4,1.8596136569976807,2.086857318878174,0.33138203620910645,0.6604734063148499,0.5375413298606873,01:25
5,1.7965021133422852,1.6054973602294922,0.4308984577655792,0.7607533931732178,0.6426571607589722,01:24
6,1.7755794525146484,1.9633026123046875,0.3547976613044739,0.6650547385215759,0.5393229722976685,01:24
7,1.6961647272109985,1.4752634763717651,0.49376431107521057,0.7963858246803284,0.6859251856803894,01:25
8,1.6749022006988525,2.881101131439209,0.2746245861053467,0.6357851624488831,0.5052176117897034,01:25
9,1.6030534505844116,1.3664385080337524,0.5166708827018738,0.8108933568000793,0.7095953226089478,01:25
10,1.5505890846252441,1.5270590782165527,0.4520234167575836,0.7711886167526245,0.6469839811325073,01:26
11,1.4901649951934814,1.1504782438278198,0.6019343137741089,0.8735046982765198,0.7994400858879089,01:26
12,1.4257967472076416,1.7201790809631348,0.42809873819351196,0.7220667004585266,0.6164418458938599,01:26
13,1.3620527982711792,1.0793514251708984,0.6266225576400757,0.8834308981895447,0.7989310026168823,01:26
14,1.3334685564041138,1.464838981628418,0.49707305431365967,0.7884957790374756,0.6790531873703003,01:25
15,1.296565294265747,1.0015347003936768,0.6719266772270203,0.9012471437454224,0.8365996479988098,01:25
16,1.2258753776550293,1.9685590267181396,0.43649783730506897,0.7556630373001099,0.6518198251724243,01:26
17,1.2062734365463257,0.8029573559761047,0.7302112579345703,0.9221175909042358,0.8689233660697937,01:25
18,1.159598469734192,1.2435098886489868,0.5803003311157227,0.8284550905227661,0.7424281239509583,01:26
19,1.1082839965820312,0.8047643899917603,0.7248663902282715,0.9254263043403625,0.8699414730072021,01:25
20,1.0868812799453735,1.7762739658355713,0.4958004653453827,0.8058030009269714,0.6770170331001282,01:24
21,1.0560178756713867,0.7459967732429504,0.7579537034034729,0.923899233341217,0.8768134117126465,01:22
22,1.0066518783569336,1.0912286043167114,0.6362942457199097,0.8712140321731567,0.7933316230773926,01:23
23,1.0058977603912354,0.7031374573707581,0.7627894878387451,0.9356070160865784,0.8915754556655884,01:23
24,0.9788460731506348,1.1301308870315552,0.6350216269493103,0.8701959848403931,0.8045304417610168,01:23
25,0.944104015827179,0.6917800307273865,0.7765334844589233,0.9399338364601135,0.9002290368080139,01:23
26,0.9145340919494629,0.9834617376327515,0.6907610297203064,0.8905574083328247,0.8332909345626831,01:23
27,0.9035322070121765,0.822572648525238,0.7495545744895935,0.924153745174408,0.8811402320861816,01:23
28,0.8828802704811096,0.9234129786491394,0.6854161620140076,0.8928480744361877,0.8302366733551025,01:23
29,0.8753109574317932,0.641197144985199,0.7910409569740295,0.9457877278327942,0.9030287861824036,01:23
30,0.8451157808303833,0.7060697674751282,0.777551531791687,0.9373886585235596,0.8928480744361877,01:23
31,0.8217540383338928,0.5911878347396851,0.8086026906967163,0.9493509531021118,0.9152455925941467,01:23
32,0.804662823677063,1.010696291923523,0.6983965635299683,0.8987019658088684,0.8340544700622559,01:23
33,0.7946941256523132,0.5627469420433044,0.8175108432769775,0.9475693702697754,0.9213540554046631,01:23
34,0.7471073269844055,0.9260425567626953,0.7078136801719666,0.909646213054657,0.8475438952445984,01:24
35,0.7427180409431458,0.5645214319229126,0.8220921158790588,0.9567319750785828,0.919317901134491,01:25
36,0.7317360639572144,0.6811668276786804,0.792059063911438,0.9401883482933044,0.899974524974823,01:26
37,0.7198212146759033,0.5819984674453735,0.8147110939025879,0.9496055245399475,0.9147365689277649,01:25
38,0.7009902000427246,0.5939472913742065,0.814202070236206,0.9478238821029663,0.91193687915802,01:25
39,0.6611573696136475,0.5792363286018372,0.8218376040458679,0.9478238821029663,0.9203359484672546,01:25
40,0.6726552248001099,0.640336811542511,0.8009671568870544,0.9457877278327942,0.9081191420555115,01:24
41,0.6471485495567322,0.5807567834854126,0.8274369835853577,0.9518961310386658,0.9182997941970825,01:23
42,0.6300297379493713,0.8338876962661743,0.7643166184425354,0.9391703009605408,0.8951387405395508,01:23
43,0.6002988815307617,0.5507514476776123,0.8340544700622559,0.9580045938491821,0.926444411277771,01:23
44,0.5819840431213379,0.6071264147758484,0.8114023804664612,0.9450241923332214,0.9109188318252563,01:23
45,0.5742627382278442,0.49291902780532837,0.8439806699752808,0.96309494972229,0.9350979924201965,01:23
46,0.5463483929634094,0.5721843838691711,0.8327818512916565,0.9541867971420288,0.9246627688407898,01:23
47,0.543390691280365,0.5235449075698853,0.8457622528076172,0.9557139277458191,0.9307711720466614,01:23
48,0.5422003865242004,0.6710607409477234,0.8124204874038696,0.9508780837059021,0.9132094383239746,01:23
49,0.5269179344177246,0.4839754104614258,0.8597607612609863,0.960804283618927,0.9333163499832153,01:23
50,0.49565589427948,0.5239921808242798,0.8490710258483887,0.9590226411819458,0.9315347671508789,01:23
51,0.5020104646682739,0.4863491356372833,0.8600152730941772,0.9620768427848816,0.9378976821899414,01:23
52,0.4602273106575012,0.5166082382202148,0.8447442054748535,0.9625859260559082,0.9378976821899414,01:23
53,0.4881758391857147,0.5100152492523193,0.8549249172210693,0.9641129970550537,0.9373886585235596,01:25
54,0.4585722088813782,0.5524320006370544,0.8495800495147705,0.9577500820159912,0.9322983026504517,01:25
55,0.41723477840423584,0.4781605303287506,0.858488142490387,0.965640127658844,0.9404428601264954,01:25
56,0.43555787205696106,0.48552560806274414,0.8602697849273682,0.9648765325546265,0.9378976821899414,01:26
57,0.41659286618232727,0.4816519021987915,0.8673962950706482,0.9684398174285889,0.9437515735626221,01:26
58,0.40308424830436707,0.49123769998550415,0.8671417832374573,0.9658946394920349,0.9399338364601135,01:26
59,0.36834919452667236,0.493287056684494,0.8701959848403931,0.9648765325546265,0.9381521940231323,01:26
60,0.3838169574737549,0.49046918749809265,0.8663781881332397,0.9643675088882446,0.9384067058563232,01:26
61,0.38063955307006836,0.4736792743206024,0.8717230558395386,0.9666581749916077,0.9424790143966675,01:27
62,0.36065948009490967,0.4723038971424103,0.86790531873703,0.9674217104911804,0.9429880380630493,01:26
63,0.3546541929244995,0.4614821672439575,0.8714685440063477,0.967930793762207,0.9437515735626221,01:25
64,0.3494607210159302,0.46771636605262756,0.8757953643798828,0.9674217104911804,0.9429880380630493,01:24
65,0.33325469493865967,0.4794539213180542,0.8740137219429016,0.96309494972229,0.9422245025634766,01:24
66,0.3192800283432007,0.4773196578025818,0.8719776272773743,0.9646220207214355,0.9442605972290039,01:25
67,0.3271143436431885,0.47760239243507385,0.8729956746101379,0.9664036631584167,0.9442605972290039,01:26
68,0.3161300718784332,0.47216981649398804,0.8750318288803101,0.967930793762207,0.9409518837928772,01:26
69,0.30443429946899414,0.4660893976688385,0.8763043880462646,0.9666581749916077,0.9442605972290039,01:26
70,0.3219832479953766,0.4666895568370819,0.877577006816864,0.965640127658844,0.9442605972290039,01:26
71,0.30697765946388245,0.4650915861129761,0.8783405423164368,0.9666581749916077,0.9445151686668396,01:26
72,0.31821462512016296,0.46630722284317017,0.8785950541496277,0.9669126868247986,0.9457877278327942,01:26
73,0.2880823612213135,0.45815980434417725,0.8788495659828186,0.9676762819290161,0.9455332159996033,01:24
74,0.28466346859931946,0.46031084656715393,0.879867672920227,0.967930793762207,0.9460422396659851,01:25
75,0.2783491909503937,0.4626900851726532,0.8793585896492004,0.9658946394920349,0.9450241923332214,01:25
76,0.3010014593601227,0.46845880150794983,0.8803766965866089,0.9676762819290161,0.9452787041664124,01:26
77,0.29537731409072876,0.46242448687553406,0.8808857202529907,0.968185305595398,0.946296751499176,01:26
78,0.27650484442710876,0.46700915694236755,0.8788495659828186,0.9676762819290161,0.9445151686668396,01:25
79,0.28356385231018066,0.46791836619377136,0.8791040778160095,0.9684398174285889,0.9447696805000305,01:25
