epoch,train_loss,valid_loss,accuracy,top_3_accuracy,top_2_accuracy,time
0,1.9626718759536743,1.9589509963989258,0.3125477135181427,0.6566556096076965,0.5181980133056641,02:31
1,1.7984474897384644,1.700384497642517,0.4006108343601227,0.7251209020614624,0.6103334426879883,02:31
2,1.6718108654022217,1.7168818712234497,0.4120641350746155,0.7225757241249084,0.6019343137741089,02:31
3,1.6115928888320923,1.5718914270401,0.4596589505672455,0.7625349760055542,0.6558920741081238,02:31
4,1.5463788509368896,1.6022205352783203,0.45558667182922363,0.7714431285858154,0.652837872505188,02:31
5,1.4886645078659058,1.4193388223648071,0.5021634101867676,0.8114023804664612,0.7045049667358398,02:31
6,1.4337787628173828,1.5207234621047974,0.4894375205039978,0.7859506011009216,0.6780351400375366,02:31
7,1.4304629564285278,1.348691463470459,0.5309239029884338,0.8254008889198303,0.7246118783950806,02:31
8,1.331093668937683,1.5417759418487549,0.48867395520210266,0.8014761805534363,0.6910155415534973,02:31
9,1.3101551532745361,1.4449834823608398,0.5169254541397095,0.8124204874038696,0.7131585478782654,02:31
10,1.3018147945404053,1.7219127416610718,0.4451514482498169,0.7877322435379028,0.6658182740211487,02:31
11,1.27725088596344,1.2835519313812256,0.562484085559845,0.8460168242454529,0.7574446201324463,02:32
12,1.2257391214370728,1.4483864307403564,0.5250700116157532,0.8032578229904175,0.7060320973396301,02:31
13,1.1556072235107422,1.1533863544464111,0.611351490020752,0.8640875816345215,0.7854415774345398,02:31
14,1.1626237630844116,1.5635420083999634,0.5171799659729004,0.792059063911438,0.692033588886261,02:31
15,1.135309100151062,1.1282548904418945,0.6296767592430115,0.86790531873703,0.7958768010139465,02:31
16,1.105879783630371,2.4584896564483643,0.4499872624874115,0.767879843711853,0.6515653133392334,02:31
17,1.0539604425430298,1.139573335647583,0.6281496286392212,0.8709595203399658,0.7940952181816101,02:31
