epoch,train_loss,valid_loss,accuracy,time
0,1.975392460823059,2.1852519512176514,0.27411556243896484,01:00
1,1.9084889888763428,1.7407023906707764,0.3878849446773529,01:00
2,1.8317378759384155,2.297194719314575,0.2550267279148102,01:00
3,1.6783215999603271,1.674862027168274,0.4128277003765106,01:00
4,1.452775239944458,1.4859150648117065,0.4810384213924408,01:00
5,1.2956830263137817,1.1817195415496826,0.5983710885047913,01:00
6,1.1656410694122314,1.45589280128479,0.5080173015594482,01:00
7,1.0582650899887085,0.9384012222290039,0.6795622110366821,01:00
8,0.9618358016014099,1.401201605796814,0.5237973928451538,01:00
9,0.8106802701950073,0.928236722946167,0.6940697431564331,01:00
10,0.7461109161376953,0.8939490914344788,0.7009417414665222,01:02
11,0.6573916077613831,0.7431104183197021,0.7444642186164856,01:00
12,0.5595473647117615,0.7303655743598938,0.7632985711097717,01:00
13,0.4699958860874176,0.6748745441436768,0.7813693284988403,01:00
14,0.408931702375412,0.7069674134254456,0.7806057333946228,01:00
15,0.33160197734832764,0.6737450957298279,0.7986764907836914,01:00
16,0.2806909382343292,0.6664242744445801,0.8058030009269714,01:00
17,0.26788896322250366,0.6477804183959961,0.8101298213005066,01:00
18,0.22741329669952393,0.6489387154579163,0.8114023804664612,01:00
19,0.22978556156158447,0.6479175090789795,0.8116568922996521,01:00
