epoch,train_loss,valid_loss,accuracy,time
0,2.280174970626831,4.078978061676025,0.17383557558059692,01:27
1,1.9709501266479492,1.8499000072479248,0.33290913701057434,01:35
2,1.7773149013519287,1.8439618349075317,0.3074573576450348,01:34
3,1.6656670570373535,1.4964048862457275,0.46093153953552246,01:35
4,1.5298799276351929,1.6546440124511719,0.4270806908607483,01:35
5,1.4416148662567139,1.240251898765564,0.5573937296867371,01:36
6,1.371281623840332,1.8237320184707642,0.4057011902332306,01:35
7,1.2892303466796875,1.0974628925323486,0.6212776899337769,01:35
8,1.2085459232330322,1.1662958860397339,0.611096978187561,01:35
9,1.1685858964920044,0.987932026386261,0.6675999164581299,01:35
10,1.1290286779403687,1.1990631818771362,0.5912445783615112,01:36
11,1.0329952239990234,0.8857614398002625,0.7022143006324768,01:36
12,1.0146000385284424,1.209994912147522,0.6194960474967957,01:36
13,0.9963257312774658,0.8712936043739319,0.7042504549026489,01:35
14,0.9429265856742859,1.4671632051467896,0.5731738209724426,01:36
15,0.9007831811904907,0.8242591619491577,0.7164673209190369,01:35
16,0.8910543918609619,0.8698768019676208,0.7001781463623047,01:36
17,0.8718977570533752,0.7726213932037354,0.7386103272438049,01:36
18,0.8183525800704956,0.9687514305114746,0.7083227038383484,01:35
19,0.7748936414718628,0.732988178730011,0.7571901082992554,01:36
