epoch,train_loss,valid_loss,accuracy,time
0,2.2454371452331543,3.704904556274414,0.24179179966449738,01:36
1,1.9942114353179932,1.8269567489624023,0.31661999225616455,01:35
2,1.7622464895248413,1.846547245979309,0.34258079528808594,01:35
3,1.667526364326477,1.5724705457687378,0.43649783730506897,01:34
4,1.5819746255874634,1.5928717851638794,0.4370068609714508,01:34
5,1.4853276014328003,1.341732144355774,0.5245609283447266,01:35
6,1.4065815210342407,2.013427495956421,0.32807329297065735,01:37
7,1.3295238018035889,1.266349196434021,0.5642657279968262,01:37
8,1.2450648546218872,1.4997079372406006,0.5029269456863403,01:37
9,1.1865859031677246,1.0029703378677368,0.6675999164581299,01:37
10,1.138145089149475,1.6416000127792358,0.4520234167575836,01:36
11,1.0910112857818604,0.9101042151451111,0.6856706738471985,01:35
12,1.0399832725524902,1.1991820335388184,0.5963349342346191,01:35
13,1.0123918056488037,0.8297231197357178,0.7243573665618896,01:35
14,0.9580554366111755,1.0834568738937378,0.6439297795295715,01:36
15,0.9051635265350342,0.813147246837616,0.7284296154975891,01:36
16,0.8958421349525452,1.0485548973083496,0.6614914536476135,01:36
17,0.8833722472190857,0.8428786993026733,0.7123950123786926,01:36
18,0.8714468479156494,0.8384031057357788,0.7205395698547363,01:36
19,0.8126251101493835,0.7382282018661499,0.7643166184425354,01:37
