epoch,train_loss,valid_loss,accuracy,time
0,1.96715247631073,2.2440648078918457,0.25324511528015137,01:00
1,1.9022740125656128,1.8041960000991821,0.37923136353492737,01:00
2,1.8208088874816895,2.0992908477783203,0.29524052143096924,01:00
3,1.6565381288528442,1.5059831142425537,0.4634767174720764,01:00
4,1.4753057956695557,2.049795389175415,0.26571646332740784,01:00
5,1.310309648513794,1.281673789024353,0.5538305044174194,01:00
6,1.1840678453445435,1.2019145488739014,0.5828455090522766,01:00
7,1.0587152242660522,1.034335732460022,0.6632730960845947,01:00
8,0.9338076710700989,1.1212286949157715,0.6222957372665405,01:00
9,0.8465814590454102,0.8431211709976196,0.7164673209190369,01:00
10,0.7449958920478821,1.028990626335144,0.6663272976875305,01:00
11,0.6493370532989502,0.7295446991920471,0.7607533931732178,01:00
12,0.582594633102417,0.7635319232940674,0.7526088356971741,01:00
13,0.4886457622051239,0.7046376466751099,0.7747518420219421,01:00
14,0.40814894437789917,0.6984978914260864,0.7780605554580688,01:00
15,0.3524388074874878,0.6720302700996399,0.7933316230773926,01:00
16,0.2933335304260254,0.6536582112312317,0.7976584434509277,01:00
17,0.2593544125556946,0.6434406638145447,0.8047849535942078,01:00
18,0.23040036857128143,0.6509854197502136,0.8045304417610168,01:00
19,0.22719062864780426,0.6444975733757019,0.8042758703231812,01:00
