epoch,train_loss,valid_loss,accuracy,time
0,2.192927122116089,2.1527204513549805,0.2275388091802597,01:26
1,1.9080523252487183,1.753123164176941,0.38686689734458923,01:26
2,1.7230443954467773,1.6977373361587524,0.39068466424942017,01:26
3,1.5912814140319824,1.3564565181732178,0.5296512842178345,01:25
4,1.4683393239974976,2.2008719444274902,0.3204377591609955,01:26
5,1.364249348640442,1.2028716802597046,0.5861542224884033,01:26
6,1.323378562927246,1.3538713455200195,0.5235428810119629,01:26
7,1.2458784580230713,1.0210275650024414,0.6500381827354431,01:25
8,1.1925089359283447,1.4185601472854614,0.513616681098938,01:26
9,1.1253681182861328,1.0501142740249634,0.6538559198379517,01:26
10,1.0417729616165161,1.3198391199111938,0.5413591265678406,01:25
11,1.0020740032196045,0.8932033181190491,0.6915245652198792,01:26
12,0.9736661314964294,0.9727945327758789,0.6828709840774536,01:25
13,0.9376248717308044,0.8486641049385071,0.7246118783950806,01:25
14,0.9288794994354248,1.0328582525253296,0.6737083196640015,01:25
15,0.8779138326644897,0.8461031913757324,0.7192670106887817,01:25
16,0.8561708331108093,0.9200815558433533,0.6925426125526428,01:26
17,0.8255412578582764,0.7506615519523621,0.7403919696807861,01:26
18,0.8141537308692932,1.0669841766357422,0.6403664946556091,01:25
19,0.7539688348770142,0.714777410030365,0.7701705098152161,01:26
