epoch,train_loss,valid_loss,accuracy,time
0,2.008331775665283,2.206434726715088,0.26088061928749084,00:41
1,1.9411895275115967,1.7767283916473389,0.37210485339164734,00:41
2,1.8617582321166992,2.613435745239258,0.19394247233867645,00:41
3,1.6981407403945923,1.5414432287216187,0.4680580198764801,00:41
4,1.4858287572860718,3.5560057163238525,0.22372104227542877,00:41
5,1.3267271518707275,1.246354103088379,0.571901261806488,00:42
6,1.2064322233200073,1.7370661497116089,0.4846016764640808,00:42
7,1.0842000246047974,0.9218570590019226,0.6940697431564331,00:42
8,0.9738215208053589,1.267448902130127,0.5856451988220215,00:42
9,0.8782181143760681,0.833215057849884,0.7187579274177551,00:43
10,0.764056921005249,0.9681012034416199,0.6805803179740906,00:42
11,0.6683051586151123,0.7558529376983643,0.7485365271568298,00:42
12,0.6059277653694153,0.7983151078224182,0.7370832562446594,00:42
13,0.4909743666648865,0.7205721735954285,0.7714431285858154,00:42
14,0.4261469542980194,0.7399283051490784,0.775260865688324,00:42
15,0.3806839883327484,0.6689744591712952,0.7938406467437744,00:42
16,0.30592218041419983,0.6514512896537781,0.7996945977210999,00:42
17,0.2640712261199951,0.649326503276825,0.8111478686332703,00:41
18,0.2533397972583771,0.6546310782432556,0.8091117143630981,00:42
19,0.2341518998146057,0.6515142917633057,0.8093662261962891,00:42
