epoch,train_loss,valid_loss,accuracy,time
0,1.9904342889785767,2.254805564880371,0.2550267279148102,00:42
1,1.9238632917404175,1.836662769317627,0.3570883274078369,00:42
2,1.817537546157837,2.23469614982605,0.3059302568435669,00:42
3,1.6715457439422607,1.769864797592163,0.4209722578525543,00:42
4,1.504819393157959,2.4280076026916504,0.3441079258918762,00:42
5,1.3017053604125977,1.255456566810608,0.5818274617195129,00:42
6,1.1783642768859863,1.7932353019714355,0.4530414938926697,00:42
7,1.0515973567962646,0.965151309967041,0.6762534976005554,00:42
8,0.9330335259437561,1.148667335510254,0.6070246696472168,00:42
9,0.8327236771583557,0.829014003276825,0.7230847477912903,00:42
10,0.7459376454353333,0.9660915732383728,0.6866887211799622,00:42
11,0.6448810696601868,0.7786731123924255,0.7477729916572571,00:42
12,0.5357841849327087,0.8257158398628235,0.7365741729736328,00:42
13,0.4794759452342987,0.707679271697998,0.7851870656013489,00:42
14,0.3955349028110504,0.7215046286582947,0.7724611759185791,00:42
15,0.3254745304584503,0.6472812294960022,0.7984219789505005,00:42
16,0.28323838114738464,0.6664978861808777,0.7994400858879089,00:42
17,0.2504022419452667,0.6628127098083496,0.8055484890937805,00:42
18,0.2111017405986786,0.6549807190895081,0.8070756196975708,00:42
19,0.21299448609352112,0.6545806527137756,0.8060575127601624,00:42
