epoch,train_loss,valid_loss,accuracy,time
0,1.9871827363967896,2.2817788124084473,0.2784423530101776,00:43
1,1.9321177005767822,1.8950129747390747,0.3354543149471283,00:42
2,1.842523455619812,1.898416519165039,0.3565792739391327,00:42
3,1.6950210332870483,1.4321200847625732,0.5001272559165955,00:42
4,1.4563220739364624,1.890584111213684,0.3878849446773529,00:42
5,1.3034182786941528,1.190018653869629,0.5953168869018555,00:42
6,1.154913067817688,1.4876375198364258,0.4891830086708069,00:42
7,1.026778221130371,0.9438429474830627,0.6815983653068542,00:41
8,0.9344695806503296,1.2517508268356323,0.6103334426879883,00:42
9,0.8462188839912415,0.7892594933509827,0.7327564358711243,00:42
10,0.7578094005584717,0.8208914399147034,0.7182489037513733,00:42
11,0.630142092704773,0.7340449690818787,0.7548994421958923,00:42
12,0.5815682411193848,0.8212376236915588,0.7314838171005249,00:41
13,0.46185624599456787,0.703461766242981,0.7747518420219421,00:42
14,0.4094388484954834,0.7070611715316772,0.7808602452278137,00:42
15,0.34319987893104553,0.6631781458854675,0.7963858246803284,00:42
16,0.2807868719100952,0.6571756601333618,0.7961313128471375,00:42
17,0.24630652368068695,0.6417328119277954,0.8017306923866272,00:42
18,0.23215770721435547,0.644058108329773,0.8078391551971436,00:42
19,0.21216510236263275,0.6412612199783325,0.8075846433639526,00:42
