epoch,train_loss,valid_loss,accuracy,time
0,2.0020248889923096,2.1151576042175293,0.28556883335113525,01:23
1,1.9816324710845947,2.053009033203125,0.2980402112007141,01:23
2,1.9695508480072021,3.394068956375122,0.2260117083787918,01:23
3,1.8333613872528076,1.6802871227264404,0.39501145482063293,01:23
4,1.7122803926467896,3.447824716567993,0.20717740058898926,01:24
5,1.5675415992736816,1.2972228527069092,0.5459404587745667,01:24
6,1.469691514968872,1.7723584175109863,0.41333672404289246,01:24
7,1.3282349109649658,1.2003774642944336,0.5864087343215942,01:24
8,1.2473100423812866,1.7114858627319336,0.429116815328598,01:24
9,1.1193296909332275,0.9458697438240051,0.6775261163711548,01:24
10,1.0490927696228027,1.291904091835022,0.579282283782959,01:24
11,0.9385534524917603,0.8482838273048401,0.7136675715446472,01:24
12,0.874970555305481,0.8102275729179382,0.7340289950370789,01:24
13,0.8104790449142456,0.7690858244895935,0.748027503490448,01:24
14,0.7623616456985474,0.7262938618659973,0.7589717507362366,01:25
15,0.6853638887405396,0.6775681376457214,0.7778060436248779,01:24
16,0.6376065611839294,0.6523544788360596,0.7874777317047119,01:25
17,0.6157255172729492,0.6237339973449707,0.796894907951355,01:24
18,0.5721445679664612,0.6319407224655151,0.7984219789505005,01:24
19,0.5641507506370544,0.6275984048843384,0.7966403961181641,01:24
