epoch,train_loss,valid_loss,accuracy,time
0,2.4901375770568848,2.413405179977417,0.09900738298892975,01:25
1,2.296626091003418,2.238334894180298,0.16798166930675507,01:25
2,2.1731746196746826,2.128828525543213,0.21786713600158691,01:24
3,2.0894734859466553,2.0621497631073,0.25120896100997925,01:25
4,2.042156219482422,2.0231356620788574,0.2697887420654297,01:25
5,2.0105412006378174,1.9913424253463745,0.2881140112876892,01:25
6,1.9801709651947021,1.9826607704162598,0.29727664589881897,01:24
7,1.9562029838562012,1.93961763381958,0.3064393103122711,01:25
8,1.9424166679382324,1.925955891609192,0.31483837962150574,01:24
9,1.9145427942276,1.9115482568740845,0.3206923007965088,01:25
10,1.9001760482788086,1.8969579935073853,0.32629168033599854,01:25
11,1.8994011878967285,1.8873673677444458,0.3303639590740204,01:24
12,1.8847206830978394,1.8763920068740845,0.3318910598754883,01:24
13,1.8819833993911743,1.8756507635116577,0.34105369448661804,01:24
14,1.8696573972702026,1.8676272630691528,0.34105369448661804,01:25
15,1.8677374124526978,1.8642151355743408,0.34461694955825806,01:25
16,1.8689297437667847,1.8600748777389526,0.34639856219291687,01:24
17,1.877834439277649,1.861024022102356,0.34436243772506714,01:24
18,1.8571791648864746,1.8603154420852661,0.34461694955825806,01:24
19,1.8508806228637695,1.8612735271453857,0.34741663932800293,01:24
