epoch,train_loss,valid_loss,accuracy,time
0,1.8423116207122803,1.8611959218978882,0.3441079258918762,01:24
1,1.8514808416366577,1.8687986135482788,0.3318910598754883,01:25
2,1.8597604036331177,1.9335978031158447,0.31025707721710205,01:24
3,1.8617067337036133,1.7821511030197144,0.3827946186065674,01:25
4,1.8151055574417114,2.1217076778411865,0.2848052978515625,01:24
5,1.7733180522918701,1.706863522529602,0.39017561078071594,01:24
6,1.7260652780532837,1.8786431550979614,0.3252736032009125,01:25
7,1.687974214553833,1.6504011154174805,0.4324255585670471,01:24
8,1.6344486474990845,2.0021884441375732,0.3453805148601532,01:24
9,1.590389370918274,1.6047379970550537,0.4433698058128357,01:24
10,1.5636136531829834,1.8010536432266235,0.35097989439964294,01:25
11,1.5103117227554321,1.47150719165802,0.48511072993278503,01:26
12,1.4885796308517456,1.5896804332733154,0.4550776183605194,01:26
13,1.4376428127288818,1.4298100471496582,0.5148892998695374,01:25
14,1.4090747833251953,1.440399408340454,0.5064902305603027,01:25
15,1.3857817649841309,1.4106675386428833,0.5161618590354919,01:27
16,1.3747652769088745,1.3922700881958008,0.5217612385749817,01:27
17,1.3735979795455933,1.3882297277450562,0.5240519046783447,01:26
18,1.3568947315216064,1.3819364309310913,0.5225248336791992,01:25
19,1.3688790798187256,1.3736385107040405,0.5253245234489441,01:25
