epoch,train_loss,valid_loss,accuracy,time
0,2.0343174934387207,2.0941948890686035,0.2820056080818176,01:23
1,1.9804073572158813,1.7726610898971558,0.3682870864868164,01:24
2,1.907294750213623,2.6051721572875977,0.2290659248828888,01:24
3,1.7750786542892456,1.6428054571151733,0.4174090027809143,01:24
4,1.6797730922698975,2.494605779647827,0.23339271545410156,01:24
5,1.534096121788025,1.5129191875457764,0.4683125615119934,01:24
6,1.389675259590149,2.4788835048675537,0.31992873549461365,01:24
7,1.2855513095855713,1.0779706239700317,0.6340035796165466,01:24
8,1.175441861152649,2.1207735538482666,0.3173835575580597,01:23
9,1.1078916788101196,0.8923571109771729,0.701705276966095,01:23
10,1.0112245082855225,0.9555968642234802,0.6793076992034912,01:24
11,0.9372848868370056,0.8107732534408569,0.7271570563316345,01:23
12,0.8639025688171387,0.8767176866531372,0.6981419920921326,01:24
13,0.7820690274238586,0.6895095705986023,0.7655892372131348,01:23
14,0.7025179266929626,0.694183349609375,0.7696614861488342,01:24
15,0.6682232022285461,0.6498730778694153,0.7836599349975586,01:23
16,0.6382646560668945,0.6228983402252197,0.7946042418479919,01:23
17,0.5880816578865051,0.5954290628433228,0.8070756196975708,01:23
18,0.5564061999320984,0.5908387899398804,0.8098753094673157,01:24
19,0.5495598316192627,0.5852338671684265,0.8116568922996521,01:24
