epoch,train_loss,valid_loss,accuracy,top_3_accuracy,top_2_accuracy,time
0,1.964605450630188,1.9071415662765503,0.3372359275817871,0.650547206401825,0.5243064165115356,02:41
1,1.8669780492782593,1.8154470920562744,0.386357843875885,0.7024688124656677,0.5703741312026978,02:41
2,1.816694736480713,2.542879819869995,0.2769152522087097,0.6380758285522461,0.4665309190750122,02:41
3,1.7680301666259766,1.5583205223083496,0.45075082778930664,0.7785696387290955,0.6614914536476135,02:40
4,1.6989668607711792,1.7863284349441528,0.4039195775985718,0.7485365271568298,0.6205141544342041,02:40
5,1.5858185291290283,1.3440940380096436,0.5248154997825623,0.8243827819824219,0.7230847477912903,02:40
6,1.5002681016921997,2.007810592651367,0.32349199056625366,0.6459658741950989,0.513616681098938,02:40
7,1.4271366596221924,1.3650163412094116,0.5299058556556702,0.824128270149231,0.7353016138076782,02:41
8,1.3114476203918457,2.6142969131469727,0.3303639590740204,0.6989055871963501,0.5510308146476746,02:41
9,1.2268248796463013,1.2529308795928955,0.5698651075363159,0.8457622528076172,0.7566810846328735,02:40
10,1.1604180335998535,1.4914134740829468,0.5161618590354919,0.7795876860618591,0.6841435432434082,02:40
11,1.074928641319275,0.968534529209137,0.6731992959976196,0.8908119201660156,0.8266734480857849,02:40
12,0.9929072856903076,1.1829801797866821,0.6121150255203247,0.8556884527206421,0.7831509113311768,02:40
13,0.9597865343093872,0.8885895609855652,0.7126495242118835,0.9063374996185303,0.8505980968475342,02:41
14,0.8844723701477051,1.252827525138855,0.5706286430358887,0.8434716463088989,0.7477729916572571,02:41
15,0.8577868342399597,0.7401772737503052,0.752863347530365,0.9292441010475159,0.8796131610870361,02:41
16,0.8095977306365967,1.6983667612075806,0.5171799659729004,0.8276914954185486,0.7220667004585266,02:41
17,0.7355985641479492,0.7279719114303589,0.7714431285858154,0.9335708618164062,0.8821583390235901,02:41
18,0.6985046863555908,1.135995864868164,0.620768666267395,0.8452532291412354,0.7556630373001099,02:41
19,0.6724967956542969,0.6766009330749512,0.7719521522521973,0.9396793246269226,0.8943751454353333,02:41
20,0.6352035403251648,0.7527418732643127,0.7536268830299377,0.9259353280067444,0.8763043880462646,02:41
21,0.6122483611106873,0.6159724593162537,0.8032578229904175,0.9445151686668396,0.9114278554916382,02:41
22,0.5495057702064514,0.6988112926483154,0.7739883065223694,0.9348434805870056,0.8941206336021423,02:41
23,0.5159749388694763,0.6352361440658569,0.8078391551971436,0.9475693702697754,0.9083736538887024,02:41
24,0.47060123085975647,0.7123426198959351,0.7739883065223694,0.9343344569206238,0.8892847895622253,02:41
25,0.4612811505794525,0.62932288646698,0.8114023804664612,0.9483329057693481,0.91193687915802,02:41
26,0.4231882691383362,0.6341044902801514,0.8088572025299072,0.9432425498962402,0.9060829877853394,02:41
27,0.38655737042427063,0.5809863209724426,0.8276914954185486,0.9524052143096924,0.9198269248008728,02:41
28,0.36670246720314026,0.6366926431655884,0.8220921158790588,0.9498600363731384,0.9155001044273376,02:41
29,0.35354849696159363,0.5998581647872925,0.8330364227294922,0.9526597261428833,0.9195724129676819,02:41
30,0.3188949227333069,0.6192893385887146,0.8363451361656189,0.9544413089752197,0.9205904603004456,02:41
31,0.31809425354003906,0.6109257936477661,0.8340544700622559,0.9541867971420288,0.9205904603004456,02:41
32,0.27499377727508545,0.5909216403961182,0.8355816006660461,0.9544413089752197,0.9221175909042358,02:41
33,0.2619987726211548,0.5957869291305542,0.8432170748710632,0.9539322853088379,0.9195724129676819,02:41
34,0.2676781415939331,0.5845977067947388,0.8434716463088989,0.9549503922462463,0.9244082570075989,02:41
35,0.24512885510921478,0.5812525153160095,0.8399083614349365,0.9572409987449646,0.9256808161735535,02:41
36,0.23779307305812836,0.5800802707672119,0.8419445157051086,0.9562229514122009,0.9251717925071716,02:41
37,0.23902933299541473,0.5741126537322998,0.8427080512046814,0.9597861766815186,0.9277169704437256,02:41
38,0.2233910858631134,0.5705466866493225,0.8404173851013184,0.958259105682373,0.9269534349441528,02:41
39,0.23195995390415192,0.5813274383544922,0.8447442054748535,0.958259105682373,0.9261898994445801,02:41
